freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-104,66,87,375,4,9,58
5180,-104,96,87,375,6,9,59
5180,-104,69,87,376,4,9,58
5180,-104,61,86,376,4,8,57
5180,-104,70,87,375,5,10,59
5180,-104,79,87,375,4,11,59
5180,-104,68,87,375,4,10,58
5180,-104,73,87,375,5,11,59
5180,-104,80,87,375,3,9,59
5180,-104,52,86,377,4,11,57
5180,-104,65,87,375,4,10,59
5180,-104,97,87,375,3,9,59
5180,-104,71,87,375,3,9,59
5180,-104,90,87,375,2,8,58
5180,-104,60,87,375,4,11,59
5180,-104,74,87,375,4,10,59
5180,-104,77,87,375,4,9,58
5180,-104,68,86,376,5,7,57
5180,-104,63,87,375,4,8,58
5180,-104,55,87,375,3,9,59
5180,-104,54,87,375,4,9,58
5180,-104,73,87,375,4,10,59
5180,-104,62,87,376,4,9,57
5180,-104,67,87,375,4,8,59
5180,-104,65,86,376,4,7,58
5180,-104,32,84,378,6,8,56
5180,-104,55,86,377,6,8,58
5180,-104,43,86,377,4,10,58
5180,-104,55,88,375,4,8,60
5180,-104,57,88,375,5,9,59
5180,-104,47,85,377,5,9,57
5180,-104,74,87,375,3,8,59
5180,-104,50,86,376,5,9,57
5180,-104,66,86,376,5,9,58
5180,-104,70,87,376,5,9,58
5180,-104,56,86,376,4,11,59
5180,-104,66,87,376,4,8,58
5180,-104,63,86,376,5,9,58
5180,-104,47,85,377,5,8,56
5180,-104,44,87,375,5,8,58
5180,-104,46,88,375,2,9,59
5180,-104,50,85,377,6,11,58
5180,-104,61,86,376,4,9,59
5180,-104,34,86,377,5,9,58
5180,-104,55,87,376,5,8,59
5180,-104,56,86,377,6,8,57
5180,-104,43,86,377,5,9,58
5180,-104,43,87,376,5,10,59
5180,-104,51,86,377,5,8,58
5180,-104,45,86,377,6,8,58
5180,-104,52,85,377,5,10,58
5180,-104,67,89,374,2,9,60
5180,-104,54,89,374,4,8,59
5180,-104,44,86,377,6,7,58
5180,-104,53,87,376,4,8,58
5180,-104,83,89,374,4,9,60
5180,-104,67,88,375,4,10,59
5180,-104,63,87,375,5,8,58
5180,-104,45,87,376,4,9,59
5180,-104,64,87,375,5,10,59
5180,-104,58,88,374,4,11,61
5180,-104,50,87,376,4,9,59
5180,-104,69,88,375,4,9,60
5180,-104,51,87,376,4,7,59
5180,-104,53,86,377,6,8,57
5180,-104,50,86,377,5,8,57
5180,-104,42,86,376,5,7,57
5180,-104,82,89,374,3,10,61
5180,-104,56,87,376,4,11,57
5180,-104,43,87,375,4,9,58
5180,-104,57,88,375,4,10,60
5180,-104,71,87,375,4,9,59
5180,-104,68,89,373,4,10,61
5180,-104,55,86,376,5,8,58
5180,-104,69,86,377,5,10,59
5180,-104,56,87,376,5,9,59
5180,-104,34,85,378,4,10,57
5180,-104,60,86,377,4,8,57
5180,-104,39,85,377,4,8,57
5180,-104,55,88,374,6,11,61
5180,-104,63,88,375,3,8,59
5180,-104,47,86,376,4,10,58
5180,-104,36,85,377,5,8,56
5180,-104,60,88,374,3,8,59
5180,-104,50,85,377,5,8,56
5180,-104,86,89,374,4,10,61
5180,-104,39,86,377,5,7,58
5180,-104,41,88,375,4,8,59
5180,-104,48,88,375,4,8,59
5180,-104,59,88,374,2,9,59
5180,-104,43,87,375,6,9,59
5180,-104,36,86,377,6,9,58
5180,-104,34,86,376,5,11,58
5180,-104,54,88,375,4,8,59
5180,-104,51,88,375,4,10,59
5180,-104,39,87,376,4,8,58
5180,-104,66,87,376,5,11,60
5180,-104,37,85,377,6,9,56
5180,-104,50,87,376,4,10,59
5180,-104,49,86,377,5,8,57
5180,-104,76,87,375,4,10,59
5180,-104,44,87,376,5,9,60
5180,-104,66,87,376,5,10,59
5180,-104,52,87,375,5,8,58
5180,-104,75,87,376,4,8,58
5180,-104,41,86,376,4,8,57
5180,-104,82,90,373,4,9,61
5180,-104,60,87,375,5,8,59
5180,-104,87,89,373,4,9,61
5180,-104,36,86,377,4,11,58
5180,-104,44,85,378,8,9,57
5180,-104,42,87,375,6,10,59
5180,-104,70,87,376,7,10,59
5180,-104,50,87,376,6,9,59
5180,-104,61,87,375,6,11,59
5180,-104,54,88,375,6,8,59
5180,-104,52,86,376,6,9,58
5180,-104,78,88,375,5,11,60
5180,-104,39,85,377,7,8,57
5180,-104,58,87,375,6,10,59
5180,-104,55,88,374,6,9,60
5180,-104,53,87,375,4,9,59
5180,-104,85,87,376,4,9,59
5180,-104,78,88,374,4,8,60
5180,-104,47,87,375,3,8,59
5180,-104,71,88,375,3,8,60
5180,-104,49,86,376,4,9,58
5180,-104,60,88,375,4,7,59
5180,-104,109,89,373,3,10,61
5180,-104,55,88,374,5,9,60
5180,-104,66,88,375,4,9,59
5180,-104,62,87,376,4,8,59
5180,-104,72,87,375,4,9,58
5180,-104,53,86,376,3,9,57
5180,-104,65,88,375,4,9,60
5180,-104,52,88,375,4,9,59
5180,-104,39,88,374,6,10,59
5180,-104,69,87,376,4,9,58
5180,-104,40,87,375,3,8,60
5180,-104,49,87,376,5,8,59
5180,-104,50,86,376,4,7,57
5180,-104,68,88,375,5,10,60
5180,-104,53,87,376,2,8,58
5180,-104,43,85,378,5,9,57
5180,-104,53,87,375,3,8,59
5180,-104,42,86,377,7,9,58
5180,-104,34,87,376,5,10,58
5180,-104,54,87,376,5,8,58
5180,-104,55,86,377,5,10,59
5180,-104,35,85,377,5,10,57
5180,-104,74,88,375,6,7,59
5180,-104,44,85,377,4,8,56
5180,-104,83,89,373,3,8,60
5180,-104,74,88,375,4,7,59
5180,-104,52,87,376,4,8,59
5180,-104,43,86,377,5,8,58
5180,-104,55,86,376,3,9,57
5180,-104,63,87,376,4,9,60
5180,-104,51,85,377,5,10,57
5180,-104,78,88,375,4,9,59
5180,-104,49,86,376,7,8,58
5180,-104,80,87,376,4,9,59
5180,-104,37,87,375,4,10,59
5180,-104,62,87,376,5,9,59
5180,-104,46,88,375,3,11,59
5180,-104,61,86,377,5,9,58
5180,-104,60,87,375,4,7,58
5180,-104,62,90,373,-49,10,62
5180,-104,57,86,377,5,9,57
5180,-104,84,88,374,4,8,59
5180,-104,57,87,376,4,11,60
5180,-104,75,87,376,5,10,59
5180,-104,44,86,377,6,10,58
5180,-104,45,87,375,3,11,59
5180,-104,58,88,374,5,11,60
5180,-104,77,88,375,4,8,60
5180,-104,50,86,376,6,9,58
5180,-104,47,87,376,4,9,59
5180,-104,48,85,377,5,9,57
5180,-104,84,89,374,5,11,61
5180,-104,48,86,376,5,9,58
5180,-104,57,89,373,4,8,61
5180,-104,108,89,374,5,9,61
5180,-104,78,88,375,2,9,59
5180,-104,90,87,375,5,10,59
5180,-104,52,87,375,5,8,58
5180,-104,54,88,374,4,8,59
5180,-104,35,87,375,4,9,59
5180,-104,64,86,376,4,10,58
5180,-104,47,88,374,4,9,60
5180,-104,58,86,376,4,10,59
5180,-104,35,87,375,4,8,59
5180,-104,48,86,376,5,10,58
5180,-104,59,86,377,4,9,58
5180,-104,55,86,376,5,8,58
5180,-104,62,88,374,4,9,60
5180,-104,65,86,376,4,9,58
5180,-104,45,87,375,5,8,59
5180,-104,43,86,376,5,8,57
5180,-104,59,88,375,3,8,59
5180,-104,59,86,377,4,9,57
5180,-104,45,84,378,5,8,55
5180,-104,34,86,376,5,9,57
5180,-104,79,88,374,3,12,61
5180,-104,41,86,376,5,10,59
5180,-104,94,88,375,4,9,61
5180,-104,54,88,375,4,9,59
5180,-104,46,87,376,5,9,58
5180,-104,32,85,377,4,9,56
5180,-104,51,85,377,5,8,57
5180,-104,70,89,373,4,10,61
5180,-104,65,88,374,5,7,58
5180,-104,54,88,374,4,10,59
5180,-104,63,87,375,4,9,58
5180,-104,34,86,376,5,10,58
5180,-104,33,86,376,5,8,57
5180,-104,94,90,373,3,8,62
5180,-104,60,88,374,4,8,59
5180,-104,54,87,375,5,9,59
5180,-104,48,86,376,5,10,58
5180,-104,63,86,377,4,9,58
5180,-104,61,86,376,5,9,58
5180,-104,88,88,374,4,10,60
5180,-104,36,85,378,4,7,56
5180,-104,54,87,376,4,10,59
5180,-104,46,87,375,4,7,57
5180,-104,70,87,376,4,9,59
5180,-104,70,88,374,4,10,60
5180,-104,70,89,373,3,10,60
5180,-104,42,87,375,4,11,59
5180,-104,59,86,377,5,10,58
5180,-104,55,87,376,4,8,58
5180,-104,41,85,377,5,9,56
5180,-104,42,87,376,5,8,58
5180,-104,57,87,375,4,9,59
5180,-104,41,87,375,4,9,59
5180,-104,51,84,379,8,10,57
5180,-104,51,86,377,5,9,58
5180,-104,42,86,376,4,8,57
5180,-104,49,87,375,3,10,59
5180,-104,73,87,376,5,7,59
5180,-104,48,87,375,3,8,59
5180,-104,56,87,376,5,10,58
5180,-104,65,87,376,6,8,60
5180,-104,50,86,377,6,9,58
5180,-104,85,87,376,3,9,58
5180,-104,86,87,376,6,10,59
5180,-104,74,87,376,4,10,59
5180,-104,56,87,376,3,9,59
5180,-104,82,87,376,5,8,58
5180,-104,59,86,376,4,7,57
5180,-104,76,87,376,4,10,59
5180,-104,60,87,376,3,10,59
5180,-104,73,87,376,5,7,59
5180,-104,76,87,376,4,9,59
5180,-104,77,86,376,6,9,58
5180,-104,68,86,377,4,8,58
5180,-104,60,87,376,4,7,58
5180,-104,65,86,376,4,9,57
5180,-104,55,85,377,6,10,57
5180,-104,71,87,376,7,9,59
5180,-104,48,86,377,4,9,58
5180,-104,68,87,376,5,8,59
5180,-104,65,87,376,4,11,60
5180,-104,62,86,377,4,9,58
5180,-104,56,85,378,4,9,57
5180,-104,76,86,377,4,10,59
5180,-104,54,86,377,7,10,58
5180,-104,43,86,377,6,10,58
5180,-104,71,87,376,4,8,58
5180,-104,57,87,376,4,10,59
5180,-104,70,87,376,5,11,59
5180,-104,71,87,376,3,8,59
5180,-104,72,87,376,5,9,58
5180,-104,93,87,376,3,9,59
5180,-104,53,84,379,7,8,55
5180,-104,63,87,376,5,10,59
5180,-104,65,86,377,4,9,58
5180,-104,67,87,376,4,9,59
5180,-104,62,87,376,5,8,58
5180,-104,58,86,376,5,9,58
5180,-104,65,87,376,3,10,59
5180,-104,66,87,376,3,8,59
5180,-104,59,86,376,4,12,57
5180,-104,63,87,376,5,10,59
5180,-104,58,87,376,4,8,59
5180,-104,68,87,376,4,9,58
5180,-104,45,84,378,6,9,56
5180,-104,58,86,377,5,9,58
5180,-104,51,87,376,5,9,59
5180,-104,64,86,376,5,6,57
5180,-104,76,87,376,5,8,59
5180,-104,64,87,376,6,10,58
5180,-104,58,87,376,4,11,59
5180,-104,71,87,376,4,9,59
5180,-104,87,86,376,4,9,58
5180,-104,69,87,376,4,9,59
5180,-104,83,87,376,4,10,59
5180,-104,55,84,378,5,11,57
5180,-104,65,87,376,4,10,59
5180,-104,81,87,376,4,11,59
5180,-104,58,86,377,5,9,58
5180,-104,81,87,376,4,9,59
5180,-104,49,87,376,5,9,59
5180,-104,72,88,375,3,9,60
5180,-104,52,86,377,5,9,57
5180,-104,62,86,376,4,8,59
5180,-104,80,87,376,5,9,59
5180,-104,44,86,377,4,10,59
5180,-104,60,86,377,5,8,58
5180,-104,45,86,376,4,8,57
5180,-104,41,88,374,4,10,59
5180,-104,57,89,374,4,9,60
5180,-104,76,88,374,5,8,59
5180,-104,89,88,375,5,10,61
5180,-104,65,89,374,4,8,61
5180,-104,38,87,375,5,10,59
5180,-104,45,88,374,3,8,60
5180,-104,42,86,376,6,7,58
5180,-104,50,87,376,5,8,58
5180,-104,36,86,377,6,10,58
5180,-104,47,87,375,4,9,59
5180,-104,74,88,374,3,9,60
5180,-104,46,86,376,6,10,58
5180,-104,55,87,375,3,10,60
5180,-104,66,88,375,4,9,59
5180,-104,35,87,375,6,7,58
5180,-104,47,88,375,4,9,60
5180,-104,41,87,376,4,9,58
5180,-104,40,86,377,3,8,58
5180,-104,48,86,377,3,10,58
5180,-104,45,87,376,3,9,60
5180,-104,45,87,376,4,9,59
5180,-104,46,87,376,4,11,59
5180,-104,66,87,375,4,8,59
5180,-104,62,87,375,5,8,58
5180,-104,48,87,375,5,9,58
5180,-104,56,88,375,3,9,59
5180,-104,40,86,376,4,10,58
5180,-104,54,87,375,5,8,58
5180,-104,59,87,376,5,9,59
5180,-104,39,88,374,3,8,60
5180,-104,50,86,377,6,9,58
5180,-104,43,86,377,6,9,58
5180,-104,57,86,376,5,10,58
5180,-104,53,88,375,4,10,59
5180,-104,57,87,376,5,8,59
5180,-104,55,86,376,4,9,57
5180,-104,34,86,376,6,10,57
5180,-104,54,86,376,4,7,57
5180,-104,45,87,375,4,11,59
5805,-108,43,90,377,4,9,57
5805,-108,34,90,377,5,9,56
5805,-108,39,90,377,5,11,58
5805,-108,40,90,377,5,8,57
5805,-108,53,90,377,4,8,58
5805,-108,55,90,377,6,8,57
5805,-108,43,90,377,4,9,58
5805,-108,42,90,377,4,10,58
5805,-108,57,90,377,5,11,58
5805,-108,51,90,377,4,9,57
5805,-108,43,90,377,4,7,56
5805,-108,54,90,377,3,9,58
5805,-108,42,90,377,3,9,57
5805,-108,41,90,377,5,9,58
5805,-108,39,90,377,5,11,57
5805,-108,35,90,377,4,9,57
5805,-108,40,90,377,4,9,58
5805,-108,42,90,377,4,10,58
5805,-108,40,90,377,4,9,57
5805,-108,47,90,377,3,10,58
5805,-108,26,89,377,5,9,56
5805,-108,34,90,377,3,10,57
5805,-108,24,89,377,6,8,56
5805,-108,32,89,377,5,9,57
5805,-108,41,90,377,5,10,59
5805,-108,61,90,377,4,10,58
5805,-108,35,90,377,6,8,57
5805,-108,42,90,377,5,10,57
5805,-108,45,90,377,4,9,58
5805,-108,42,90,377,4,9,57
5805,-108,61,90,377,5,11,58
5805,-108,33,90,377,5,9,57
5805,-108,46,90,377,4,7,58
5805,-108,46,90,377,5,8,57
5805,-108,50,89,377,5,9,57
5805,-108,68,90,377,5,9,58
5805,-108,39,90,377,5,9,57
5805,-108,35,90,377,4,9,57
5805,-108,49,90,377,4,9,58
5805,-108,45,90,377,4,10,57
5805,-108,58,90,377,4,9,57
5805,-108,27,90,377,3,8,56
5805,-108,41,90,377,4,10,58
5805,-108,62,90,377,5,9,57
5805,-108,64,90,377,5,9,57
5805,-108,42,90,377,6,11,58
5805,-108,63,90,377,4,9,58
5805,-108,55,90,377,4,8,56
5805,-108,38,89,378,5,7,56
5805,-108,41,89,377,5,9,57
5805,-108,54,90,377,4,8,57
5805,-108,56,90,377,6,8,57
5805,-108,35,89,377,5,11,57
5805,-108,50,90,377,4,7,57
5805,-108,32,90,377,4,10,57
5805,-108,53,90,377,5,10,58
5805,-108,63,90,377,4,10,57
5805,-108,52,90,377,4,9,57
5805,-108,50,90,377,6,11,58
5805,-108,42,90,377,4,10,58
5805,-108,37,90,377,5,9,57
5805,-108,36,90,377,5,9,57
5805,-108,50,90,377,4,9,58
5805,-108,51,90,377,4,11,59
5805,-108,39,89,377,5,8,56
5805,-108,50,90,377,5,10,58
5805,-108,51,90,377,5,9,58
5805,-108,48,90,377,4,10,56
5805,-108,46,90,377,5,9,57
5805,-108,42,89,377,6,8,56
5805,-108,35,90,377,4,11,57
5805,-108,28,89,378,5,8,56
5805,-108,48,89,377,5,10,57
5805,-108,40,90,377,5,9,57
5805,-108,44,90,377,5,8,58
5805,-108,28,90,377,5,11,57
5805,-108,41,90,377,6,8,57
5805,-108,62,90,377,4,8,58
5805,-108,57,90,377,5,8,57
5805,-108,41,90,377,4,10,58
5805,-108,46,90,377,5,8,57
5805,-108,42,90,377,6,8,57
5805,-108,48,90,377,4,10,58
5805,-108,35,90,377,6,10,56
5805,-108,34,90,377,5,8,57
5805,-108,50,90,377,4,10,57
5805,-108,32,90,377,3,10,57
5805,-108,31,89,377,5,8,56
5805,-108,36,89,378,6,9,56
5805,-108,41,90,377,3,9,58
5805,-108,48,90,377,4,10,58
5805,-108,52,90,377,4,9,57
5805,-108,34,89,377,5,9,56
5805,-108,48,90,377,5,9,57
5805,-108,52,90,377,6,8,58
5805,-108,41,89,377,5,9,57
5805,-108,74,90,377,4,9,57
5805,-108,43,90,377,5,10,58
5805,-108,41,90,377,5,9,57
5805,-108,42,90,377,5,9,57
5805,-108,39,90,377,6,11,58
5805,-108,61,90,377,4,10,57
5805,-108,50,90,377,4,9,57
5805,-108,38,90,377,4,9,57
5805,-108,35,90,377,6,6,56
5805,-108,57,90,377,5,9,57
5805,-108,38,90,377,5,9,57
5805,-108,37,90,377,4,9,57
5805,-108,36,90,377,6,9,57
5805,-108,55,90,377,5,10,58
5805,-108,58,90,377,5,10,58
5805,-108,48,90,377,5,11,59
5805,-108,51,90,377,5,9,57
5805,-108,53,90,377,3,9,57
5805,-108,50,90,377,4,10,57
5805,-108,63,90,377,5,7,57
5805,-108,47,90,377,5,10,58
5805,-108,34,90,377,4,11,58
5805,-108,70,90,377,4,10,58
5805,-108,34,90,377,3,10,57
5805,-108,39,90,377,4,11,57
5805,-108,50,90,377,4,11,58
5805,-108,38,90,377,5,10,57
5805,-108,33,90,377,3,8,56
5805,-108,67,90,377,4,10,58
5805,-108,50,90,377,4,9,57
5805,-108,32,90,377,4,9,57
5805,-108,39,90,377,4,11,58
5805,-108,57,90,377,5,9,57
5805,-108,60,90,377,4,7,57
5805,-108,46,90,377,6,10,57
5805,-108,43,90,377,5,9,57
5805,-108,34,90,377,4,10,58
5805,-108,63,90,377,5,8,58
5805,-108,42,90,377,5,9,58
5805,-108,43,90,377,5,8,57
5805,-108,56,90,377,5,9,58
5805,-108,44,90,377,5,10,57
5805,-108,54,90,377,4,8,57
5805,-108,30,90,377,6,8,56
5805,-108,51,90,377,5,8,57
5805,-108,62,90,377,5,8,57
5805,-108,36,90,377,4,11,58
5805,-108,32,90,377,5,9,58
5805,-108,41,90,377,4,10,57
5805,-108,43,90,377,3,11,57
5805,-108,52,90,377,4,10,57
5805,-108,49,90,377,5,9,58
5805,-108,48,90,377,4,10,58
5805,-108,55,90,377,5,9,57
5805,-108,70,90,377,5,12,58
5805,-108,42,90,377,4,11,58
5805,-108,34,90,377,4,9,57
5805,-108,41,90,377,5,8,57
5805,-108,32,90,377,5,10,57
5805,-108,54,90,377,5,9,58
5805,-108,36,90,377,6,9,57
5805,-108,49,90,377,5,11,59
5805,-108,30,90,377,5,9,57
5805,-108,49,90,377,5,11,57
5805,-108,47,90,377,5,11,57
5805,-108,47,90,377,5,10,58
5805,-108,49,90,377,5,9,57
5805,-108,51,90,377,4,9,58
5805,-108,57,90,377,5,10,58
5805,-108,64,90,377,5,12,59
5805,-108,44,90,377,5,9,57
5805,-108,45,90,377,6,8,57
5805,-108,47,90,377,4,9,57
5805,-108,58,90,377,4,10,58
5805,-108,53,90,377,4,9,57
5805,-108,48,90,377,3,8,57
5805,-108,30,90,377,4,11,57
5805,-108,62,90,377,6,9,58
5805,-108,53,90,377,5,11,57
5805,-108,40,90,377,5,10,57
5805,-108,37,90,377,4,9,58
5805,-108,43,90,377,5,8,58
5805,-108,55,90,377,4,9,57
5805,-108,51,90,377,5,8,57
5805,-108,48,90,377,3,8,57
5805,-108,51,90,377,5,8,56
5805,-108,38,90,377,4,10,57
5805,-108,30,90,377,4,11,58
5805,-108,35,90,377,4,10,57
5805,-108,40,89,377,6,10,57
5805,-108,42,90,377,5,11,58
5805,-108,46,90,377,4,10,58
5805,-108,32,90,377,4,10,57
5805,-108,51,90,377,4,9,58
5805,-108,51,90,377,3,10,58
5805,-108,57,90,377,5,8,57
5805,-108,36,90,377,6,9,57
5805,-108,50,90,377,4,12,58
5805,-108,39,90,377,4,8,57
5805,-108,53,90,377,6,9,57
5805,-108,34,90,377,5,10,57
5805,-108,38,90,377,3,8,57
5805,-108,54,90,377,5,6,56
5805,-108,54,90,377,4,10,58
5805,-108,48,90,377,5,11,57
5805,-108,43,89,377,4,10,56
5805,-108,53,90,377,4,7,58
5805,-108,53,90,377,4,8,56
5805,-108,35,90,377,4,9,58
5805,-108,49,90,377,5,9,57
5805,-108,38,90,377,4,10,57
5805,-108,59,89,377,6,9,57
5805,-108,51,90,377,3,8,58
5805,-108,36,90,377,4,10,57
5805,-108,55,90,377,5,8,56
5805,-108,71,90,377,4,8,57
5805,-108,63,90,377,5,8,57
5805,-108,51,90,377,5,10,57
5805,-108,44,90,377,5,9,59
5805,-108,61,90,377,6,10,58
5805,-108,47,90,377,5,8,57
5805,-108,53,90,377,4,10,58
5805,-108,44,90,377,6,8,57
5805,-108,50,90,377,6,10,58
5805,-108,43,90,377,4,9,57
5805,-108,73,90,377,5,10,58
5805,-108,44,90,377,4,10,58
5805,-108,44,90,377,4,9,58
5805,-108,47,90,377,5,10,57
5805,-108,51,90,377,3,10,57
5805,-108,50,90,377,4,10,57
5805,-108,40,90,377,4,9,57
5805,-108,43,90,377,5,8,58
5805,-108,45,90,377,5,11,59
5805,-108,29,90,377,4,9,57
5805,-108,55,90,377,4,10,58
5805,-108,52,90,377,4,9,57
5805,-108,34,90,377,4,9,57
5805,-108,40,90,377,4,9,57
5805,-108,36,90,377,4,10,57
5805,-108,30,90,377,4,12,59
5805,-108,39,90,377,5,8,57
5805,-108,32,90,377,6,10,57
5805,-108,47,90,377,4,9,57
5805,-108,52,90,377,7,9,57
5805,-108,52,90,377,4,8,58
5805,-108,38,90,377,5,8,58
5805,-108,43,90,377,5,11,57
5805,-108,51,90,377,4,8,57
5805,-108,46,90,377,5,9,58
5805,-108,35,90,377,5,11,57
5805,-108,53,90,377,6,11,58
5805,-108,37,90,377,5,11,57
5805,-108,31,90,377,6,9,57
5805,-108,37,90,377,4,9,57
5805,-108,39,90,377,4,9,57
5805,-108,44,90,377,4,11,58
5805,-108,52,90,377,5,7,56
5805,-108,44,90,377,4,10,57
5805,-108,55,90,377,4,8,56
5805,-108,60,90,377,3,9,57
5805,-108,40,90,377,6,9,57
5805,-108,64,89,378,5,10,57
5805,-108,58,90,377,6,8,57
5805,-108,52,90,377,4,10,58
5805,-108,32,90,377,4,9,57
5805,-108,34,90,377,4,10,57
5805,-108,54,90,377,5,11,58
5805,-108,49,90,377,4,9,57
5805,-108,44,90,377,5,7,56
5805,-108,36,90,377,5,9,58
5805,-108,52,90,377,4,9,58
5805,-108,50,90,377,5,8,57
5805,-108,76,90,377,6,9,58
5805,-108,55,90,377,3,10,57
5805,-108,48,90,377,4,10,57
5805,-108,51,90,377,4,11,57
5805,-108,48,90,377,5,9,57
5805,-108,41,90,377,6,9,58
5805,-108,48,90,377,5,9,57
5805,-108,50,90,377,3,8,57
5805,-108,53,90,377,4,9,57
5805,-108,37,90,377,5,9,57
5805,-108,56,90,377,3,10,58
5805,-108,32,89,378,6,8,56
5805,-108,44,90,377,6,8,57
5805,-108,50,90,377,4,8,56
5805,-108,67,90,377,4,9,57
5805,-108,32,90,377,5,9,57
5805,-108,45,89,377,6,9,56
5805,-108,49,89,377,6,10,56
5805,-108,69,90,377,5,9,58
5805,-108,50,90,377,4,11,58
5805,-108,42,90,377,4,10,58
5805,-108,37,90,377,5,10,58
5805,-108,39,90,377,5,11,58
5805,-108,42,90,377,5,8,58
5805,-108,43,90,377,4,9,58
5805,-108,45,90,377,5,10,58
5805,-108,72,90,377,3,10,58
5805,-108,54,90,377,5,9,57
5805,-108,50,90,377,5,11,57
5805,-108,35,90,377,4,11,58
5805,-108,43,90,377,3,7,56
5805,-108,45,90,377,5,10,58
5805,-108,53,90,377,5,9,58
5805,-108,41,90,377,2,12,58
5805,-108,57,90,377,3,10,58
5805,-108,37,90,377,5,10,57
5805,-108,43,90,377,5,8,57
5805,-108,52,90,377,5,9,57
5805,-108,49,90,377,5,11,58
5805,-108,42,90,377,6,9,58
5805,-108,60,90,377,3,10,58
5805,-108,44,90,377,4,10,57
5805,-108,39,90,377,3,8,56
5805,-108,45,90,377,5,9,57
5805,-108,41,90,377,4,10,57
5805,-108,55,90,377,5,10,58
5805,-108,47,90,377,5,9,57
5805,-108,43,90,377,4,8,57
5805,-108,52,90,377,6,10,57
5805,-108,30,90,377,4,9,57
5805,-108,46,90,377,4,9,57
5805,-108,40,90,377,3,10,57
5805,-108,44,90,377,4,10,57
5805,-108,45,90,377,4,9,57
5805,-108,65,90,377,5,11,58
5805,-108,55,90,377,4,10,59
5805,-108,60,90,377,5,9,56
5805,-108,42,90,377,4,8,57
5805,-108,37,90,377,5,10,57
5805,-108,41,90,377,5,10,58
5805,-108,50,90,377,6,11,58
5805,-108,77,90,377,6,9,58
5805,-108,37,90,377,4,10,57
5805,-108,61,90,377,4,9,57
5805,-108,48,90,377,5,9,58
5805,-108,48,90,377,3,10,58
5805,-108,58,90,377,4,9,57
5805,-108,29,90,377,5,9,57
5805,-108,48,90,377,4,10,58
5805,-108,52,90,377,3,10,57
5805,-108,51,90,377,5,9,57
5805,-108,52,90,377,5,9,57
5805,-108,52,90,377,3,8,57
5805,-108,38,90,377,4,9,56
5805,-108,47,90,377,4,9,58
5805,-108,56,90,377,6,10,57
5805,-108,43,90,377,4,9,57
5805,-108,49,90,377,5,9,57
5805,-108,32,90,377,5,12,57
5805,-108,37,90,377,5,10,58
5805,-108,66,90,377,3,9,57
5805,-108,52,90,377,4,9,58
5805,-108,42,89,377,5,9,56
5805,-108,55,90,377,5,9,58
5805,-108,55,90,377,4,8,58
5805,-108,59,90,377,5,10,59
5805,-108,70,90,377,5,8,57
5805,-108,47,90,377,3,10,57
5805,-108,29,89,378,5,9,56
5805,-108,37,90,377,4,10,58
5805,-108,50,90,377,3,9,57
5805,-108,39,89,377,6,6,56
5805,-108,45,90,377,5,10,58
5805,-108,43,90,377,4,10,58
5805,-108,61,90,377,5,8,57
5805,-108,38,90,377,5,9,57
5805,-108,57,90,377,3,9,57
5805,-108,35,90,377,4,9,57
5805,-108,40,90,377,3,9,58
5805,-108,63,90,377,5,10,59
5805,-108,29,90,377,5,9,58
5805,-108,45,90,377,4,8,57
5805,-108,46,90,377,3,12,58
5805,-108,60,90,377,5,10,57
5805,-108,55,90,377,3,10,58
5805,-108,44,90,377,4,9,57
5805,-108,63,90,377,5,10,57
5805,-108,33,90,377,3,8,57
5805,-108,56,90,377,2,10,58
5805,-108,58,90,377,5,11,57
5805,-108,37,90,377,4,9,57
5805,-108,50,90,377,4,10,58
5805,-108,61,90,377,6,10,58
5805,-108,36,88,378,5,10,56
5805,-108,30,90,377,4,9,56
5805,-108,41,90,377,5,9,57
5805,-108,47,90,377,5,10,58
5805,-108,51,90,377,4,8,57
5805,-108,37,90,377,5,11,58
5805,-108,29,90,377,5,7,57
5805,-108,40,90,377,4,10,58
5805,-108,28,90,377,5,9,57
5805,-108,53,90,377,4,10,58
5805,-108,45,90,377,6,10,58
5805,-108,33,89,377,6,8,56
5805,-108,41,90,377,5,9,57
5805,-108,57,90,377,4,9,58
5805,-108,47,90,377,5,7,56
5805,-108,51,90,377,5,7,57
5805,-108,49,90,377,5,8,57
5805,-108,50,90,377,5,9,57
5805,-108,32,90,377,6,11,57
5805,-108,42,90,377,6,8,57
5805,-108,41,90,377,4,8,57
5805,-108,42,90,377,5,9,57
5805,-108,48,90,377,4,7,56
5805,-108,31,90,377,5,8,56
5805,-108,46,90,377,4,9,57
5805,-108,36,90,377,4,11,57
5805,-108,51,90,377,4,9,57
5805,-108,50,90,377,6,10,57
5805,-108,43,90,377,5,11,58
5805,-108,36,90,377,4,9,57
5805,-108,63,90,377,4,10,58
5805,-108,46,90,377,4,9,58
5805,-108,46,90,377,3,10,58
5805,-108,62,90,377,5,11,58
5805,-108,59,90,377,5,11,58
5805,-108,48,90,377,4,10,57
5805,-108,54,90,377,3,9,58
5805,-108,33,90,377,5,8,56
5805,-108,46,90,377,5,12,59
5805,-108,34,90,377,3,11,57
5805,-108,52,90,377,6,11,58
5805,-108,45,90,377,6,9,57
